year,plantgrp,site,td,total_cov,Totprecip,Mean_tempC,Cvprecip,Max_tempC,length,Start,wintprecip
2005,nat_annu_forb,s41,16,NA,1.25832076,0.20416991,-0.746638264,0.078151253,1.633983951,-0.586922881,0.389729801
2005,nat_annu_forb,s42,18,NA,1.25832076,0.20416991,-0.746638264,0.078151253,1.633983951,-0.586922881,0.389729801
2005,nat_annu_forb,s43,7,NA,1.25832076,0.20416991,-0.746638264,0.078151253,1.633983951,-0.586922881,0.389729801
2005,nat_annu_forb,s50,10,NA,1.25832076,0.20416991,-0.746638264,0.078151253,1.633983951,-0.586922881,0.389729801
2005,nat_annu_forb,s51,15,NA,1.25832076,0.20416991,-0.746638264,0.078151253,1.633983951,-0.586922881,0.389729801
2005,nat_annu_forb,s52,24,NA,1.25832076,0.20416991,-0.746638264,0.078151253,1.633983951,-0.586922881,0.389729801
2005,nat_annu_forb,s53,7,NA,1.25832076,0.20416991,-0.746638264,0.078151253,1.633983951,-0.586922881,0.389729801
2005,nat_annu_forb,s54,11,NA,1.25832076,0.20416991,-0.746638264,0.078151253,1.633983951,-0.586922881,0.389729801
2005,nat_annu_forb,s56,18,NA,1.25832076,0.20416991,-0.746638264,0.078151253,1.633983951,-0.586922881,0.389729801
2005,nat_annu_forb,s57,12,NA,1.25832076,0.20416991,-0.746638264,0.078151253,1.633983951,-0.586922881,0.389729801
2005,nat_annu_forb,s58,7,NA,1.25832076,0.20416991,-0.746638264,0.078151253,1.633983951,-0.586922881,0.389729801
2005,nat_annu_forb,s59,15,NA,1.25832076,0.20416991,-0.746638264,0.078151253,1.633983951,-0.586922881,0.389729801
2005,nat_annu_forb,s60,11,NA,1.25832076,0.20416991,-0.746638264,0.078151253,1.633983951,-0.586922881,0.389729801
2005,nat_annu_forb,s61,12,NA,1.25832076,0.20416991,-0.746638264,0.078151253,1.633983951,-0.586922881,0.389729801
2005,nat_annu_forb,s62,8,NA,1.25832076,0.20416991,-0.746638264,0.078151253,1.633983951,-0.586922881,0.389729801
2005,nat_annu_forb,s63,15,NA,1.25832076,0.20416991,-0.746638264,0.078151253,1.633983951,-0.586922881,0.389729801
2005,nat_annu_forb,s64,12,NA,1.25832076,0.20416991,-0.746638264,0.078151253,1.633983951,-0.586922881,0.389729801
2005,nat_annu_forb,s65,2,NA,1.25832076,0.20416991,-0.746638264,0.078151253,1.633983951,-0.586922881,0.389729801
2005,nat_annu_forb,s66,1,NA,1.25832076,0.20416991,-0.746638264,0.078151253,1.633983951,-0.586922881,0.389729801
2005,nat_annu_forb,s67,13,NA,1.25832076,0.20416991,-0.746638264,0.078151253,1.633983951,-0.586922881,0.389729801
2005,nat_annu_forb,s68,10,NA,1.25832076,0.20416991,-0.746638264,0.078151253,1.633983951,-0.586922881,0.389729801
2005,nat_annu_forb,s69,3,NA,1.25832076,0.20416991,-0.746638264,0.078151253,1.633983951,-0.586922881,0.389729801
2005,nat_annu_forb,s70,8,NA,1.25832076,0.20416991,-0.746638264,0.078151253,1.633983951,-0.586922881,0.389729801
2005,nat_annu_forb,s71,13,NA,1.25832076,0.20416991,-0.746638264,0.078151253,1.633983951,-0.586922881,0.389729801
2005,nat_annu_forb,s72,10,NA,1.25832076,0.20416991,-0.746638264,0.078151253,1.633983951,-0.586922881,0.389729801
2005,nat_annu_forb,s73,13,NA,1.25832076,0.20416991,-0.746638264,0.078151253,1.633983951,-0.586922881,0.389729801
2005,nat_annu_forb,s74,7,NA,1.25832076,0.20416991,-0.746638264,0.078151253,1.633983951,-0.586922881,0.389729801
2005,nat_annu_forb,s75,12,NA,1.25832076,0.20416991,-0.746638264,0.078151253,1.633983951,-0.586922881,0.389729801
2005,nat_annu_forb,s76,9,NA,1.25832076,0.20416991,-0.746638264,0.078151253,1.633983951,-0.586922881,0.389729801
2005,nat_annu_forb,s77,9,NA,1.25832076,0.20416991,-0.746638264,0.078151253,1.633983951,-0.586922881,0.389729801
2005,nat_annu_forb,s17,7,NA,1.25832076,0.20416991,-0.746638264,0.078151253,1.633983951,-0.586922881,0.389729801
2005,nat_annu_forb,s25,12,NA,1.25832076,0.20416991,-0.746638264,0.078151253,1.633983951,-0.586922881,0.389729801
2005,nat_annu_forb,s34,2,NA,1.25832076,0.20416991,-0.746638264,0.078151253,1.633983951,-0.586922881,0.389729801
2005,nat_annu_forb,s35,5,NA,1.25832076,0.20416991,-0.746638264,0.078151253,1.633983951,-0.586922881,0.389729801
2005,nat_annu_forb,s36,7,NA,1.25832076,0.20416991,-0.746638264,0.078151253,1.633983951,-0.586922881,0.389729801
2005,nat_annu_forb,s37,7,NA,1.25832076,0.20416991,-0.746638264,0.078151253,1.633983951,-0.586922881,0.389729801
2005,nat_annu_forb,s38,17,NA,1.25832076,0.20416991,-0.746638264,0.078151253,1.633983951,-0.586922881,0.389729801
2005,nat_annu_forb,s39,12,NA,1.25832076,0.20416991,-0.746638264,0.078151253,1.633983951,-0.586922881,0.389729801
2005,nat_annu_forb,s78,19,NA,1.25832076,0.20416991,-0.746638264,0.078151253,1.633983951,-0.586922881,0.389729801
2005,nat_annu_forb,s79,9,NA,1.25832076,0.20416991,-0.746638264,0.078151253,1.633983951,-0.586922881,0.389729801
2005,nat_annu_forb,s80,2,NA,1.25832076,0.20416991,-0.746638264,0.078151253,1.633983951,-0.586922881,0.389729801
2006,nat_annu_forb,s17,1.565340942,24,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s40,1.972811913,42.8,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s41,1.700238038,143.3,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s42,1.783946227,55.5,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s43,0.95704784,310.6,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s50,1.924994336,36.7,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s51,2.507066458,87.2,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s52,2.543638567,99.9,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s53,1.610542712,20.7,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s54,1.520253417,111.2,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s56,1.723421538,76.7,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s57,1.769164132,59.5,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s58,0.442314479,13,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s59,1.537042869,41.9,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s67,16,NA,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s68,18,NA,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s69,3,NA,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s70,4,NA,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s71,9,NA,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s72,6,NA,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s73,14,NA,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s74,5,NA,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s75,14,NA,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s76,14,NA,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s77,16,NA,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s78,17,NA,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s79,2,NA,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s25,2.057608653,58.4,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s34,1.090453884,3.2,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s35,1.216256222,20.2,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s36,1.394538635,7.2,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s37,1.244953721,2.4,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s38,1.886496565,90.2,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s39,1.481994291,16.1,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s60,1.576350279,7.1,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s61,1.580909308,17.8,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s62,1.111668922,14.8,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s63,2.301683594,67.3,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s64,1.777372897,21.6,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s66,0,0.1,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s67,1.57894467,114.8,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s68,1.702106678,123.8,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s69,0.450102653,4.6,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s70,0.549935308,37.2,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s71,1.476819616,33.6,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s56,14,NA,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s57,12,NA,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s58,4,NA,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s59,11,NA,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s60,7,NA,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s61,7,NA,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s62,5,NA,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s63,16,NA,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s64,8,NA,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s66,1,NA,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s72,0.721050683,14.4,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s73,1.776747848,41.4,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s74,1.135918417,8,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s75,1.954324728,46.9,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s76,1.92843394,38.9,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s77,1.840280745,83.8,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s78,2.356531157,150.2,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s79,0.673011667,0.5,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s40,14,NA,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s41,18,NA,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s42,14,NA,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s43,10,NA,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s50,11,NA,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s51,17,NA,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s52,25,NA,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s53,7,NA,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s54,12,NA,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s35,6,NA,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s36,5,NA,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s17,9,NA,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s34,5,NA,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s37,5,NA,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s38,16,NA,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s39,10,NA,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2006,nat_annu_forb,s25,16,NA,1.336737263,0.112726202,0.492129796,0.204848357,-0.582116536,1.298084912,0.901210156
2007,nat_annu_forb,s50,1.294901029,22.3,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s56,0.958100086,170.7,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s57,1.425083178,65.5,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s58,0,3.4,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s51,1.218154422,9.4,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s52,1.479636649,48.6,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s53,0.803742107,2.5,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s54,0.75575636,39.8,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s79,2,NA,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s17,0.629277322,71.5,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s43,1.405167941,101.4,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s58,1,NA,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s59,6,NA,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s60,5,NA,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s61,7,NA,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s62,3,NA,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s63,7,NA,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s64,6,NA,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s66,1,NA,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s70,4,NA,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s71,5,NA,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s72,2,NA,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s73,7,NA,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s75,7,NA,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s76,6,NA,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s77,10,NA,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s78,14,NA,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s59,1.52744036,10.6,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s60,1.339882118,11.4,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s61,1.128844053,24.8,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s62,0.934769898,1.1,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s63,1.861986108,2.1,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s64,1.246829642,1.8,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s66,0,0.1,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s67,1.84605995,15.7,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s68,1.251677579,32,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s70,0.818080275,4.3,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s34,0,4,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s35,0.636514168,0.3,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s37,0.386181031,14.7,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s38,1.581540164,34.8,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s39,1.433951634,5.6,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s40,1.857608077,25.6,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s41,1.345554578,35.6,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s42,1.363337554,27.5,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s71,0.818988805,17.7,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s39,9,NA,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s40,9,NA,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s41,14,NA,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s42,9,NA,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s43,8,NA,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s25,1.281641209,58.2,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s17,4,NA,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s25,7,NA,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s50,8,NA,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s51,9,NA,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s52,13,NA,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s53,3,NA,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s54,10,NA,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s56,9,NA,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s57,9,NA,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s67,11,NA,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s68,11,NA,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s72,0.304636097,1.1,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s73,0.591637905,55.4,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s75,1.020673036,16.8,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s76,0.521248635,57.7,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s77,1.352583632,36.6,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s78,1.832908727,33.6,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s79,0.562335145,0.4,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s34,1,NA,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s35,2,NA,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s37,4,NA,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2007,nat_annu_forb,s38,8,NA,-1.301292184,-0.402940891,-0.962915824,-0.159405819,-0.08271361,-0.072829847,-0.687603357
2008,nat_annu_forb,s50,0.768253667,17.1,-0.737430435,-1.266657633,-0.024278747,-0.995344207,-0.582116536,-0.71544614,0.035097099
2008,nat_annu_forb,s76,9,NA,-0.737430435,-1.266657633,-0.024278747,-0.995344207,-0.582116536,-0.71544614,0.035097099
2008,nat_annu_forb,s77,7,NA,-0.737430435,-1.266657633,-0.024278747,-0.995344207,-0.582116536,-0.71544614,0.035097099
2008,nat_annu_forb,s78,15,NA,-0.737430435,-1.266657633,-0.024278747,-0.995344207,-0.582116536,-0.71544614,0.035097099
2008,nat_annu_forb,s79,1,NA,-0.737430435,-1.266657633,-0.024278747,-0.995344207,-0.582116536,-0.71544614,0.035097099
2008,nat_annu_forb,s80,1,NA,-0.737430435,-1.266657633,-0.024278747,-0.995344207,-0.582116536,-0.71544614,0.035097099
2008,nat_annu_forb,s17,1.244080166,6.6,-0.737430435,-1.266657633,-0.024278747,-0.995344207,-0.582116536,-0.71544614,0.035097099
2008,nat_annu_forb,s25,1.041259278,22.3,-0.737430435,-1.266657633,-0.024278747,-0.995344207,-0.582116536,-0.71544614,0.035097099
2008,nat_annu_forb,s41,10,NA,-0.737430435,-1.266657633,-0.024278747,-0.995344207,-0.582116536,-0.71544614,0.035097099
2008,nat_annu_forb,s42,10,NA,-0.737430435,-1.266657633,-0.024278747,-0.995344207,-0.582116536,-0.71544614,0.035097099
2008,nat_annu_forb,s43,6,NA,-0.737430435,-1.266657633,-0.024278747,-0.995344207,-0.582116536,-0.71544614,0.035097099
